O3,CO,NO,NO2,Nox,SO2,PM10,PM2.5
44.924,0.772,3.167,23.07,26.216,3.473,60.325,23.252
27.769,1.344,33.363,45.849,78.894,4.876,114.017,33.667
31.922,1.171,15.854,38.672,54.526,4.891,86.649,32.339
35.7,1.19,12.674,38.281,50.948,4.781,68.745,28.041
30.367,1.648,33.763,44.907,78.67,4.564,55.173,27.918
29.353,1.905,48.149,50.135,98.274,5.503,79.141,31.763
23.656,1.882,80.45,47.521,127.962,5.883,79.215,28.944
26.084,2.185,110.785,51.897,163.713,6.344,64.888,26.837
24.036,2.472,118.545,52.322,170.867,7.626,85.89,34.51
29.888,1.503,49.122,38.118,87.24,6.039,90.867,36.115
40.991,0.895,19.422,25.808,45.231,3.905,55.09,21.63
28.84,0.819,12.218,30.523,42.704,3.636,56.676,22.3
24.746,1.388,40.657,44.651,85.307,5.034,72.079,25.088
31.026,1.151,22.548,44.252,61.17,4.288,73.305,27.834
37.141,1.186,22.595,40.975,63.515,6.701,101.808,36.596
28.172,1.583,29.311,50.034,79.344,6.181,72.947,28.417
30.991,1.488,26.436,48.341,74.74,4.544,69.212,23.874
30.476,1.548,38.3,51.212,89.235,6.798,67.105,26.124
31.478,1.744,51.293,45.005,96.297,5.035,55.825,25.449
29.462,1.852,82.984,50.552,133.536,5.651,84.571,31.717
31.133,2.244,95.305,56.343,151.621,6.568,78.43,29.788
36.393,1.009,18.177,45.415,63.569,4.474,80.091,23.498
28.835,1.844,56.609,52.422,109.02,6.455,85.1,33.094
40.691,1.737,52.527,41.203,93.724,6.202,84.444,34.259
30.922,1.536,39.837,45.175,84.875,6.208,91.174,36.794
29.297,1.842,60.986,45.094,106.076,4.234,77.318,30.083
29.338,1.83,81.105,46.249,127.338,6.539,81.476,36.996
36.331,0.773,12.605,32.28,44.805,3.514,86.499,23.101
35.512,1.12,13.234,38.851,52.086,4.732,68.413,26.615
39.376,1.403,21.106,44.233,65.263,5.543,86.241,28.975
38.638,2.002,48.311,61.758,110.068,9.728,100.833,44.293
35.51,2.13,72.058,55.742,127.789,5.579,76.148,37.224
35.132,1.131,37.037,42.708,79.746,5.2,127.845,41.083
34.953,1.174,25.276,41.49,66.751,5.45,102.867,35.44
28.029,1.272,32.749,37.451,70.171,5.792,102.544,39.765
27.854,1.422,42.226,42.775,84.926,6.109,106.304,43.008
40.435,1.413,29.124,43.313,72.432,6.017,96.512,47.193
31.929,1.483,41.319,53.786,95.105,5.664,95.942,44.328
33.218,1.258,34.465,43.906,78.315,5.935,130.771,47.591
30.963,1.374,45.652,45.183,90.835,5.74,127.545,51.784
37.412,1.89,64.252,53.403,117.654,7.135,114.199,50.652
33.332,0.911,9.824,38.776,48.572,5.678,112.866,45.574
33.753,1.082,14.59,41.877,56.42,5.666,74.075,34.349
39.3,1.591,20.2,55.895,76.044,6.035,74.251,35.649
38.476,1.745,35.563,56.908,92.432,5.211,70.509,32.91
40.163,1.855,24.412,61.66,86.046,4.403,69.831,38.381
40.203,1.19,16.418,40.43,56.831,4.496,67.045,41.596
26.951,1.662,47.304,44.813,92.075,5.891,79.603,43.096
27.694,1.073,17.177,36.554,53.718,5.605,74.257,36.038
41.766,0.901,9.651,27.62,37.247,4.358,71.336,36.325
46.08,1.066,11.201,38.163,49.34,4.658,73.78,31.973
37.356,1.351,22.658,47.443,70.086,3.856,68.518,35.096
33.803,1.222,16.023,45.48,61.483,4.668,69.992,33.024
42.495,1.131,13.622,33.601,47.201,5.505,54.917,30.128
38.863,2.219,77.435,55.237,132.648,7.194,64.941,33.549
35.683,1.92,58.668,58.445,117.114,6.235,65.849,31.765
32.577,1.599,44.183,53.905,98.034,6.126,77.468,30.762
37.867,1.854,73.283,56.463,129.729,6.526,73.028,33.682
33.084,2.069,80.903,58.551,139.398,5.309,62.288,26.504
35.142,1.825,60.765,55.05,115.815,5.686,70.991,28.817
34.841,0.913,11.847,38.564,50.402,4.791,78.059,28.16
38.491,1.34,15.205,40.398,55.558,3.656,71.85,27.822
28.589,1.727,49.911,51.037,100.938,5.11,80.866,31.072
24.38,2.31,112.748,53.909,166.657,6.189,74.974,34.858
26.67,2.542,123.175,54.595,177.77,7.494,82.789,30.838
26.773,1.864,75.187,52.145,127.318,6.337,67.55,24.963
32.771,1.512,37.309,52.112,89.092,5.292,93.542,39.025
33.602,0.901,15.297,27.066,42.362,4.257,64.285,23.558
35.528,0.883,7.273,26.275,33.462,4.263,47.703,21.3
15.103,2.339,62.831,54.035,116.829,6.158,65.441,27.123
31.104,1.931,66.176,52.809,118.98,5.023,89.808,31.895
27.576,0.955,19.74,38.921,58.497,4.082,70.192,23.219
21.36,1.159,35.397,38.527,73.804,5.187,97.008,29.197
23.548,1.099,38.397,38.752,77.145,4.492,92.368,26.352
32.069,0.848,16.731,32.39,49.121,4.787,64.811,22.826
31.591,1.1,21.01,33.622,54.633,5.467,66.775,22.585
25.829,1.213,22.499,41.153,63.652,6.472,66.916,22.668
26.865,2.343,103.051,48.416,151.454,6.478,83.647,28.853
23.601,2.457,108.889,52.747,161.614,7.169,101.881,32.755
23.356,2.468,124.367,52.71,180.002,6.822,95.131,33.751
29.097,2.079,101.632,49.113,150.712,7.088,105.006,37.072
29.101,2.285,114.799,51.173,165.972,8.06,95.829,36.561
23.153,1.476,72.807,44.859,117.646,5.902,116.014,32.953
24.428,1.141,35.459,42.405,77.858,5.49,98.205,26.636
22.95,1.872,72.258,47.997,120.256,6.532,101.335,33.411
21.762,1.325,47.105,37.838,84.932,6.556,85.377,26.593
21.69,1.919,65.243,41.677,106.899,6.569,93.37,28.286
23.977,2.608,125.369,48.229,172.729,10.189,86.581,31.698
24.961,1.771,66.626,46.719,113.327,6.023,85.563,30.213
14.437,2.429,118.429,53.242,171.651,7.043,86.344,27.777
5.058,0.998,28.392,39.826,68.182,5.264,99.188,22.577
28.005,1.137,33.605,38.468,72.073,5.455,126.862,42.077
17.175,1.328,48.151,39.686,87.834,6.225,87.376,30.349
26.02,1.105,40.676,42.851,83.515,11.497,75.844,28.109
24.208,1.269,35.658,46.008,81.632,14.254,62.337,24.84
25.156,1.976,76.075,48.868,124.939,13.285,62.571,25.664
29.267,2.198,87.372,51.108,138.476,11.08,68.133,28.575
29.717,1.56,62.981,39.677,102.659,8.229,72.878,27.596
28.07,1.42,42.869,39.916,82.784,10.672,74.118,26.29
28.889,1.011,18.579,59.79,78.354,13.269,60.529,28.172
24.685,1.741,61.873,89.59,151.432,12.148,80.005,26.293
24.093,2.323,93.131,54.474,147.57,9.137,81.972,31.03
27.279,3.466,83.399,48.011,122.104,7.978,1066.013,11.78
20.963,3.129,189.414,70.746,260.16,8.101,82.177,26.919
23.783,2.674,138.428,69.808,207.467,5.724,89.357,30.329
27.915,2.031,78.834,54.381,132.927,5.615,125.233,29.471
18.841,2.775,159.213,62.316,221.389,7.475,97.247,36.355
23.897,2.724,171.559,58.813,230.331,6.815,119.802,43.412
21.248,1.614,60.283,50.343,110.626,6.367,94.766,36.676
24.824,2.162,87.361,54.168,141.521,6.18,90.524,35.192
23.709,1.9,69.792,54.931,124.677,6.016,75.719,25.258
20.236,1.573,48.335,47.469,95.757,5.136,83.414,27.307
22.166,2.207,109.808,58.369,168.172,7.831,95.114,30.307
21.425,1.871,74.091,60.468,132.235,8.012,98.36,31.072
19.23,2.439,108.415,55.174,163.538,9.275,84.368,26.501
20.413,2.165,113.301,44.702,158.003,8.813,68.683,25.75
18.912,3.219,150.619,61.627,212.212,12.063,91.516,30.662
17.493,2.83,165.033,57.458,224.773,7.68,99.567,29.57
15.471,2.786,151.436,57.796,208.375,8.793,92.172,30.685
21.212,1.79,68.639,49.865,118.451,5.549,104.494,32.53
16.021,1.818,66.299,49.829,116.063,8.027,92.163,28.33
17.368,2.183,88.087,47.285,135.357,5.639,86.949,26.61
17.148,2.642,164.39,50.001,213.989,9.079,84.965,30.85
18.876,3.254,163.234,62.389,227.059,8.473,108.485,32.128
16.164,1.867,101.936,54.829,156.383,7.623,119.752,30.898
16.298,1.243,33.66,35.154,68.796,4.205,131.374,26.773
18.469,0.77,15.724,30.596,46.268,7.256,85.086,23.039
18.762,0.749,16.624,33.726,50.262,7.094,54.897,12.606
17.454,1.843,70.602,48.973,119.547,6.31,76.616,22.955
17.834,2.455,138.754,51.281,190.024,7.638,83.972,27.416
14.465,2.138,116.94,47.567,164.89,6.449,108.713,29.509
16.448,1.259,25.857,40.471,66.266,5.243,108.26,25.866
14.939,1.5,41.566,39.512,80.974,4.263,56.145,18.962
15.302,1.422,57.718,39.305,97.024,5.592,67.587,22.651
13.913,1.303,28.644,38.863,67.474,5.572,49.823,19.88
12.582,1.6,66.007,40.795,106.796,5.938,58.276,27.752
12.857,1.309,53.952,34.937,88.873,3.243,28.495,17.103
12.963,2.154,125.25,43.961,169.162,5.921,61.025,27.372
16.21,1.921,75.819,59.67,135.434,6.091,90.955,42.097
18.736,2.7,139.694,67.109,206.761,8.977,93.399,41.219
17.579,3.004,158.399,82.351,239.77,9.667,110.437,51.324
14.88,3.323,185.149,83.93,269.469,9.772,110.428,49.108
15.358,3.284,180.146,86.654,268.518,9.427,119.687,50.359
24.866,2.792,144.044,76.761,218.299,10.237,102.037,53.273
24.331,2.565,123.202,75.001,198.203,6.945,108.456,47.932
15.459,3.452,193.278,76.684,272.049,10.737,99.898,34.126
14.007,3.572,214.143,74.405,286.788,10.105,111.962,35.611
13.976,4.255,235.737,89.345,325.827,10.686,124.196,43.695
17.12,4.404,215.187,78.349,291.92,9.463,123.813,35.016
16.716,2.458,116.233,69.483,185.697,6.168,113.104,38.343
23.106,2.085,94.944,62.877,157.779,7.798,96.238,35.851
18.17,2.302,103.441,63.617,166.971,7.244,97.029,33.969
23.933,3.012,145.292,70.808,215.903,8.344,106.575,41.594
17.26,3.635,180.398,82.348,261.006,9.636,118.625,45.729
13.047,3.385,169.56,87.57,256.842,8.436,120.321,46.174
13.306,3.247,167.924,72.982,242.167,11.17,119.355,40.954
13.979,2.406,160.802,59.206,216.967,7.467,88.513,28.12
15.977,3.007,168.155,65.407,233.619,7.587,91.152,35.518
17.095,3.867,201.108,86.318,288.201,10.418,117.328,46.922
13.415,4.693,264.306,87.574,349.562,11.539,128.905,48.805
14.264,4.227,267.433,87.29,356.684,11.009,129.213,49.981
19.938,3.708,210.914,84.403,297.67,12.36,138.619,60.788
12.859,4.098,207.713,87.706,298.084,11.974,126.84,51.446
13.166,3.073,184.417,67.503,251.745,8.601,98.339,35.397
11.696,3.089,178.013,63.472,241.42,8.411,97.381,36.457
12.102,2.693,149.752,63.143,210.707,8.28,112.496,36.471
19.779,1.151,35.77,30.034,65.795,4.448,51.878,19.503
9.624,1.885,90.528,48.619,139.028,8.033,80.017,29.533
8.777,2.063,66.809,59.733,126.527,6.781,79.833,40.327
6.852,2.062,94.953,52.588,147.519,5.703,61.706,40.053
5.801,1.771,89.428,44.176,133.59,6.548,53.763,32.922
6.515,1.08,25.337,34.687,60.004,3.615,29.585,20.115
8.396,1.492,70.988,43.63,114.579,5.734,43.603,27.72
11.341,0.961,27.706,44.18,71.867,4.778,44.025,28.187
9.394,1.474,52.053,49.437,101.49,6.589,53.688,29.303
9.908,1.585,57.245,52.006,109.226,6.797,47.671,27.837
7.474,2.063,108.836,57.64,166.447,8.91,80.428,46.45
9.174,1.663,30.593,45.88,76.442,6.84,48.513,26.32
14.249,0.834,14.195,39.816,54.01,6.092,29.475,16.69
5.286,1.699,74.846,49.472,124.309,5.438,33.816,29.185
5.53,1.516,53.518,43.084,96.563,4.073,37.637,25.961
5.849,1.564,50.076,44.086,94.054,17.96,69.375,49.667
6.465,1.443,69.625,47.161,116.755,9.92,78.502,52.325
8.665,1.498,34.99,49.023,83.993,5.824,80.81,53.977
5.797,2.013,46.022,57.008,103.011,17.573,113.511,78.163
6.936,1.995,71.651,52.639,124.29,5.329,57.049,38.695
5.751,1.985,86.233,50.275,136.508,12.655,65.504,33.183
5.641,1.433,61.555,47.095,108.642,5.482,30.247,24.409
7.621,1.512,72.561,51.974,124.528,6.27,54.726,33.241
7.825,2.854,128.934,68.474,195.482,10.14,107.106,65.281
6.774,3.21,131.826,81.115,211.151,9.688,152.351,96.873
5.42,2.036,88.201,60.608,148.801,9.196,92.673,68.079
7.92,2.431,107.883,53.473,161.343,13.101,77.552,49.197
5.159,1.661,64.422,58.549,122.945,11.746,81.569,55.254
5.301,1.381,34.087,46.292,80.348,7.176,31.437,22.302
5.182,2.064,103.941,49.929,153.782,5.967,28.295,21.414
5.182,2.761,180.492,66.793,247.263,9.874,73.491,41.601
5.459,2.873,185.217,78.637,263.818,9.521,111.091,65.823
7.21,2.155,139.815,71.782,211.554,11.001,107.048,63.59
9.317,2.911,118.649,57.023,175.657,8.475,81.881,51.933
8.444,2.006,121.719,57.037,178.656,10.99,72.153,36.739
7.626,1.929,88.309,62.108,150.417,13.955,109.681,64.114
8.197,3.363,104.496,66.933,171.429,10.918,132.261,77.404
9.406,1.3,48.091,63.369,111.456,13.862,114.594,67.26
7.369,2.087,81.003,66.507,147.44,10.184,94.574,57.946
6.41,2.867,136.649,80.843,217.481,13.225,110.833,80.913
6.346,1.516,46.448,60.767,107.198,12.41,112.969,81.198
7.047,2.045,86.502,52.347,138.789,6.579,65.229,42.285
6.987,1.883,79.996,61.465,141.44,8.999,76.387,47.939
7.214,2.017,85.924,58.663,144.564,7.248,76.808,45.643
6.791,2.53,129.768,73.719,203.458,14.93,129.913,80.097
6.583,1.876,68.714,67.755,136.461,16.919,103.481,70.596
7.082,2.14,68.989,67.821,136.791,7.857,74.933,61.925
11.659,0.934,22.491,31.429,53.92,3.402,17.233,9.087
7.242,2.592,145.7,61.126,205.965,10.449,73.521,35.646
6.905,2.648,137.608,75.303,211.667,16.131,112.448,61.374
6.776,2.723,149.136,80.112,228.365,11.383,123.199,68.111
6.537,2.765,146.093,85.815,231.888,21.408,154.302,93.363
6.598,3.055,150.1,89.765,242.989,14.251,170.49,103.537
7.502,4.244,208.852,106.479,316.282,18.815,181.365,117.183
8.325,2.196,83.3,80.397,163.673,18.174,134.191,91.995
6.516,3.345,189.182,81.369,271.35,15.221,138.451,88.939
8.212,3.289,177.882,96.446,273.694,14.877,143.357,88.14
7.915,3.321,219.574,70.059,289.096,12.497,104.406,55.337
9.042,2.443,133.592,62.247,195.834,10.309,81.965,43.758
8.368,1.896,71.436,67.731,139.158,10.558,103.264,60.908
7.95,2.26,117.725,72.359,190.073,15.41,123.434,73.709
9.656,2.015,73.718,71.881,145.585,12.271,125,81.381
9.877,1.91,58.675,75.926,134.567,10.845,120.59,80.21
8.093,2.687,104.395,91.439,195.801,11.113,167.052,103.005
7.45,3.328,149.133,104.655,253.341,16.837,191.75,117.386
7.635,3.16,141.334,96.871,235.952,18.126,187.24,120.831
8.355,2.756,110.486,90.167,200.552,14.4,180.542,112.995
8.59,2.464,99.875,84.545,184.408,14.506,157.101,95.842
9.621,2.565,116.432,76.947,194.361,11.814,111.215,64.669
10.509,4.551,205.209,83.693,288.837,10.631,93.424,49.299
10.004,2.768,110.221,69.189,179.41,8.965,86.796,43.154
12.845,1.862,66.961,54.192,121.122,6.203,71.408,26.024
19.576,1.296,31.046,43.167,74.203,5.303,40.678,18.007
11.577,2.416,102.327,65.582,167.842,13.839,70.086,31.373
13.075,1.084,29.001,38.181,67.092,5.425,35.76,14.113
12.182,1.373,58.327,41.047,99.374,6.741,40.669,15.69
12.964,1.262,33.824,46.577,80.264,7.717,56.924,19.804
10.11,1.896,91.155,61.805,152.801,10.041,77.287,34.527
8.856,2.541,133.247,86.275,218.902,13.914,127.96,66.924
8.824,2.586,136.288,77.886,211.988,17.03,121.872,58.597
9.954,2.932,158.894,89.777,247.636,12.787,128.575,68.88
9.464,3.158,162.064,89.016,250.976,20.746,138.995,71.065
8.73,1.953,56.745,82.355,139.078,17.138,120.394,66.893
16.839,1.295,24.102,46.533,70.593,4.016,35.434,20.936
17.768,1.208,34.402,41.301,75.673,9.274,28.979,11.274
12.448,2.471,108.475,61.714,172.646,11.013,55.464,26.969
12.783,3.299,153.585,87.159,239.628,10.613,94.66,54.367
13.304,3.38,147.234,97.608,244.819,15.357,113.598,67.456
16.346,2.538,110.44,85.848,196.224,9.542,106.987,65.61
9.228,2.259,77.639,74.13,151.768,9.075,84.861,50.816
16.464,1.474,40.09,42.726,82.782,4.107,26.899,15.748
7.704,2.191,87.537,59.053,146.543,5.198,47.129,35.447
12.162,3.4,188.426,79.453,269.987,9.745,109.886,67.625
9.294,4.619,238.252,86.513,321.307,9.588,105.094,52.042
11.935,4.035,196.777,70.411,266.877,11.442,80.479,44.209
17.17,2.01,64.137,61.877,125.979,6.138,64.154,34.051
14.21,2.322,107.72,58.725,166.421,7.455,49.106,28.807
12.673,4.124,168.662,76.033,245.6,9.58,75.327,38.52
13.094,4.544,228.033,86.836,310.649,10.323,95.207,44.258
14.548,3.73,191.031,85.931,283.432,9.058,86.768,44.984
15.738,3.375,111.647,82.872,194.496,9.615,104.599,52.199
10.126,,65.84,64.464,130.262,8.454,75.807,29.19
16.847,,19.89,41.318,61.176,4.03,31.859,19.125
26.904,,17.315,31.503,48.805,4.202,30.786,13.99
14.065,,65.202,50.746,115.926,6.155,39.545,16.669
11.516,,56.299,46.637,102.929,5.611,37.003,17.042
18.647,,125.808,61.727,187.429,6.81,50.785,24.211
15.682,,,,,7.622,60.252,23.278
13.614,,,,,6.308,56.644,24.769
18.219,,,,,3.536,101.432,26.127
20.826,,,,,4.465,88.394,29.868
20.316,,,,,6.39,100.678,40.162
15.095,,,,,7.774,97.251,45.707
19.463,,,,,8.147,92.363,45.25
15.613,,,,,7.305,75.339,36.124
20.732,,,,,5.326,52.645,26.088
27.951,,,,,5.333,55.309,30.914
30.353,,,,,4.311,37.638,20.733
18.462,,,,,6.169,38.177,26.138
15.713,,,,,11.298,60.17,31.041
22.788,,,,,8.082,82.276,39.157
24.147,,,,,5.678,53.393,28.133
27.23,,,,,7.024,47.566,24.454
9.622,,,,,5.683,71.978,37.957
13.311,,,,,2.871,39.008,29.168
15.974,,,,,4.092,34.905,27.149
14.763,,,,,6.189,79.682,54.452
14.073,,,,,11.029,111.29,79.33
18.49,,28.808,71.87,100.66,8.092,111.136,75.419
14.257,,80.41,48.995,129.327,7.1,155.303,66.136
16.132,,48.987,49.399,98.38,4.647,108.929,47.567
28.044,,8.787,28.396,37.182,2.535,43.262,22.17
32.16,,9.74,26.225,35.957,3.116,25.967,17.889
28.245,0.763,17.359,31.32,48.591,3.506,40.894,16.081
31.758,0.678,11.636,29.052,40.498,3.226,41.344,12.047
28.332,0.639,10.167,24.574,34.472,4.149,43.362,18.136
24.266,0.549,9.115,20.801,29.849,2.763,17.858,7.394
23.772,0.639,13.671,26.859,40.458,4.086,21.773,10.401
27.581,0.784,17.465,29.616,46.939,5.505,50.602,31.436
35.475,0.541,6.248,24.46,30.453,2.918,32.847,19.022
36.639,0.548,5.471,23.579,28.803,3.511,38.264,16.356
28.609,1.032,23.515,34.36,57.752,4.7,54.143,22.435
29.234,0.656,10.074,26.193,35.927,3.711,32.749,15.642
27.298,0.784,20.965,29.697,50.558,3.79,38.768,20.053
42.686,0.412,5.158,17.921,22.863,2.322,18.314,7.504
31.645,0.628,7.795,25.24,32.794,2.977,37.333,18.421
32.476,0.683,7.098,26.026,32.852,2.818,51.394,18.171
28.542,0.744,14.901,28.881,43.63,3.609,79.889,25.723
26.093,0.757,20.875,29.595,50.276,3.939,51.761,17.162
33.603,0.582,8.514,23.872,32.279,3.155,38.181,12.734
24.048,0.873,23.969,38.785,62.705,5.77,48.541,20.355
14.826,1.185,29.159,46.007,75.076,5.932,62.092,30.635
9.7,0.873,28.408,34.233,62.583,4.232,35.588,21.223
23.638,0.491,12.582,21.737,33.999,3.796,28.319,17.769
10.586,0.784,22.661,33.138,55.735,4.616,27.954,22.092
17.932,0.912,30.496,36.567,66.95,5.732,43.833,27.232
24.081,1.162,44.349,39.601,83.898,5.227,49.997,20.457
32.761,0.632,12.34,30.241,42.352,4.77,41.583,16.555
27.664,0.872,23.627,40.388,63.932,3.801,49.337,23.638
30.939,0.897,23.151,41.779,64.807,5.18,57.418,29.63
28.816,1.167,30.963,48.777,79.647,4.173,65.925,30.395
32.504,1.109,28.094,40.398,68.32,4.755,55.455,22.187
29.488,1.277,34.427,50.614,84.735,4.357,40.097,19.29
32.292,1.211,33.15,50.017,82.93,4.7,59.419,25.307
39.817,1.322,36.97,55.097,91.72,4.18,65.251,30.469
30.325,1714.957,24.67,44.418,68.983,3.729,65.002,24.597
27.437,,36.486,41.809,78.06,2.73,78.814,24.822
19.886,,39.544,45.035,84.517,6.411,86.947,31.96
29.7,0.916,15.237,32.587,47.736,6.577,58.122,23.282
17.313,1.544,67.948,52.969,120.874,9.014,127.157,37.625
11.487,1.195,35.307,45.285,80.388,4.774,71.626,24.446
24.439,1.001,34.654,37.345,71.965,4.669,79.244,23.002
24.666,1.075,53.489,41.234,94.577,4.657,79.918,21.856
25.278,0.872,34.512,41.504,75.674,3.269,56.536,19.915
31.359,0.894,20.727,34.89,55.293,3.319,52.676,20.55
25.722,1.126,26.954,41.852,68.755,4.029,50.171,19.48
21.312,1.485,56.889,47.23,104.068,5.219,63.366,24.775
28.909,0.879,20.566,38.564,58.7,3.937,49.526,19.148
21.702,1.61,84.531,46.235,130.616,6.721,84.382,24.859
25.519,1.548,78.707,51.038,127.484,6.835,102.159,30.5
18.523,1.337,43.073,47.206,90.187,6.178,171.14,44.272
34.387,0.539,10.693,28.685,39.079,2.587,81.39,23.356
37.242,0.58,6.438,25.422,31.73,2.371,47.834,16.02
36.824,1.078,35.687,45.074,80.58,4.699,67.159,25.74
33.375,0.891,14.866,39.171,53.644,5.595,77.007,24.076
30.939,0.679,12.674,33.744,46.194,4.93,170.884,35.607
24.204,0.664,13.642,29.146,42.734,4.108,87.521,19.249
26.086,1.063,37.71,38.995,76.564,5.822,52.965,18.036
31.68,1.011,21.485,40.12,61.393,6.316,61.394,24.573
44.23,0.663,5.679,25.804,31.208,5.424,49.25,18.554
30.659,1.065,32.07,46.803,78.599,6.692,69.744,26.04
32.018,1.387,51.983,47.73,99.573,5.877,96.8,32.024
32.896,0.825,26.821,52.887,79.292,11.289,118.915,36.335
5.987,1.645,86.641,113.611,199.358,30.495,123.251,43.231
53.233,0.664,5.568,26.074,30.971,5.124,88.508,21.008
46.893,0.584,8.951,27.843,36.256,2.763,70.199,19.371
32.225,0.57,11.725,29.404,40.768,2.54,76.372,18.996
34.599,0.81,13.128,37.928,50.666,4.105,92.314,21.152
41.662,0.709,15.367,39.747,54.732,,96.883,27.356
38.905,0.702,21.645,66.13,85.704,,120.447,33.339
16.004,1.595,68.893,82.642,151.193,,,37.619
8.125,0.971,20.961,53.667,74.437,5.822,26.164,10.034
4.771,1.251,40.303,54.465,94.539,9.055,93.34,36.547
,1.136,31.99,56.063,87.78,8.809,109.266,35.962
,1.545,58.702,54.228,112.744,9.906,100.454,33.785
,1.683,86.607,62.172,148.58,8.662,100.126,38.401
,0.755,12.84,41.775,54.395,3.995,95.93,22.602
,0.864,13.773,45.51,59.154,4.705,89.734,31.712
,1.174,30.701,50.352,80.717,7.531,87.117,31.256
58.201,1.463,51.63,64.748,116.199,9.631,121.566,46.514
34.431,1.904,89.853,70.376,160.075,6.363,116.517,40.447
43.046,0.673,6.46,30.621,36.811,3.123,166.963,38.213
36.228,0.718,15.413,39.317,54.361,4.132,111.213,32.378
26.706,0.922,31.571,41.773,73.266,6.106,118.283,37.286
27.621,1.142,32.326,66.491,98.719,5.712,117.006,33.101
40.986,1.031,22.071,44.036,65.948,7.386,106.623,33.246
30.539,1.387,49.289,53.323,102.492,9.205,122.459,41.964
36.885,0.833,13.36,34.621,47.778,4.898,156.808,39.575
34.672,0.727,8.058,32.925,40.868,4.743,120.476,32.756
35.359,1.201,37.237,44.719,81.82,7.264,121.065,37.084
33.789,0.801,16.266,39.056,55.047,8.908,132.52,40.666
31.945,0.846,24.101,42.591,66.515,8.469,96.932,28.124
34.658,1.367,33.041,59.318,92.159,8.722,93.588,34.292
37.016,1.495,41.126,57.254,97.88,6.936,86.366,31.672
38.817,1.621,27.999,63.68,91.481,4.766,90.519,40.672
39.26,0.92,12.608,38.851,51.317,4.802,87.652,35.922
